HF/qNRC2DIIS,HF/RS-RFO,HF/S-GEK,B3LYP/qNRC2DIIS,B3LYP/RS-RFO,B3LYP/S-GEK
-229.6696486671,-229.6696486671,-229.6696486670,-231.0746210191,-231.0746210191,-231.0746210190
-383.6726342677,-383.6726342677,-383.6726342675,-386.0406545483,-386.0406545484,-386.0406545482
-344.7668918595,-344.7668918597,-344.7668918593,-346.8365565200,-346.8365565199,-346.8365565196
-383.7909531583,-383.7909531590,-383.7909531590,-386.1360510730,-386.1360510729,-386.1360510728
-266.5167069004,-266.5167069006,-266.5167069005,-268.0769028991,-268.0769028992,-268.0769028990
-348.9714288569,-348.9714288570,-348.9714288569,-351.3305355048,-351.3305355058,-351.3305355055
-348.9650352815,-348.9650352814,-348.9650352811,-351.3234575067,-351.3234575066,-351.3234575059
-273.0910818803,-273.0910818804,-273.0910818803,-274.9919985710,-274.9919985711,-274.9919985711
-266.6457937387,-266.6457937390,-266.6457937389,-268.1452447616,-268.1452447711,-268.1452447542
-302.4359871851,-302.4359871850,-302.4359871840,-304.0531647027,-304.0531647030,-304.0531647027
-194.8104910407,-194.8104910407,-194.8104910407,-196.2318588887,-196.2318588892,-196.2318588876
-380.5115391494,-380.5115391494,-380.5115391492,-382.6813286070,-382.6813286070,-382.6813286065
-309.9895356680,-309.9895356677,-309.9895356679,-312.0390905202,-312.0390905203,-312.0390905202
-348.9735753100,-348.9735753101,-348.9735753100,-351.3298237238,-351.3298237239,-351.3298237232
-305.7237069904,-305.7237069905,-305.7237069903,-307.5135751502,-307.5135751502,-307.5135751501
-344.7668944055,-344.7668944057,-344.7668944054,-346.8365576369,-346.8365576369,-346.8365576366
-268.6528621911,-268.6528621911,-268.6528621911,-270.3138593400,-270.3138593401,-270.3138593398
-232.8992617658,-232.8992617658,-232.8992617658,-234.4849898924,-234.4849898923,-234.4849898924
-383.7994542258,-383.7994542263,-383.7994542262,-386.1471949915,-386.1471949916,-386.1471949916
-233.8362324321,-233.8500146817,-233.8500146833,-235.5687479326,-235.5687479326,-235.5687479317
-233.8362134735,-233.8499950507,-233.8499950480,-235.5687889353,-235.5687889354,-235.5687889349
-348.0021303664,-348.0021303668,-348.0021303667,-350.2696496524,-350.2696496523,-350.2696496524
-348.9735680145,-348.9735680146,-348.9735680146,-351.3298152926,-351.3298152926,-351.3298152919
-269.7305040881,-269.7305040880,-269.7305040880,-271.5005669217,-271.5005669217,-271.5005669216
-383.7973578447,-383.7973578449,-383.7973578449,-386.1410411840,-386.1410411836,-386.1410411839
-116.9468143202,-116.9468143203,-116.9468143202,-117.7385364883,-117.7385364883,-117.7385364884
-344.7668963231,-344.7668963233,-344.7668963229,-346.8365569654,-346.8365569653,-346.8365569649
-191.8481576079,-191.8481576079,-191.8481576079,-192.9922068733,-192.9922068730,-192.9922068732
-193.8564354261,-193.8564354262,-193.8564354261,-195.1650101710,-195.1650101710,-195.1650101710
-155.7495261995,-155.7534833417,-155.7534872790,-156.8971523707,-156.8971523711,-156.8971523708
-312.1266415214,-312.1266415214,-312.1266415213,-314.3047885427,-314.3047885428,-314.3047885428
-309.9357170153,-309.9357170160,-309.9357170149,-312.0177993399,-312.0177993398,-312.0177993396
-308.9641210464,-308.9641210465,-308.9641210465,-310.9477905893,-310.9477905894,-310.9477905894
-380.5115654231,-380.5115654232,-380.5115654231,-382.6813148758,-382.6813148759,-382.6813148753
-383.8044828491,-383.8044828492,-383.8044828492,-386.1532831120,-386.1532831119,-386.1532831117
-153.8459365698,-153.8459365697,-153.8459365696,-154.7807578832,-154.7807578834,-154.7807578831
-229.7112014991,-229.7112014991,-229.7112014990,-231.1189472982,-231.1189472983,-231.1189472982
-194.8087194473,-194.8087194469,-194.8087194472,-196.2316340348,-196.2316340347,-196.2316340343
-194.8105167917,-194.8105167932,-194.8105167932,-196.2318528797,-196.2318528798,-196.2318528789
-193.8564347385,-193.8564347386,-193.8564347385,-195.1650095637,-195.1650095637,-195.1650095637
-383.7994646558,-383.7994646563,-383.7994646562,-386.1471967988,-386.1471967988,-386.1471967987
-309.9370744339,-309.9370744341,-309.9370744338,-312.0163253295,-312.0163253297,-312.0163253292
-193.8564334079,-193.8564334080,-193.8564334079,-195.1650091852,-195.1650091851,-195.1650091851
-344.7584676439,-344.7584676440,-344.7584676439,-346.8265168076,-346.8265168075,-346.8265168072
-230.7002941043,-230.7002941042,-230.7002941042,-232.1851792308,-232.1851792307,-232.1851792306
-155.9835359334,-155.9835359334,-155.9835359333,-157.0526267950,-157.0526267950,-157.0526267950
-348.0011559817,-348.0011559830,-348.0011559817,-350.2684074130,-350.2684074129,-350.2684074130
-269.7358473771,-269.7358473803,-269.7358473802,-271.5032449861,-271.5032449861,-271.5032449852
-268.7098042007,-268.7098042008,-268.7098042007,-270.3903445370,-270.3903445370,-270.3903445370
-380.5170010715,-380.5170010742,-380.5170010730,-382.6864945536,-382.6864945389,-382.6864945534
-232.8992595327,-232.8992595328,-232.8992595327,-234.4849875066,-234.4849875066,-234.4849875067
-344.7584676374,-344.7584676376,-344.7584676374,-346.8265146466,-346.8265146465,-346.8265146462
-230.8953691274,-230.8953691273,-230.8953691273,-232.3315351631,-232.3315351638,-232.3315351634
-419.4969774009,-419.4969774009,-419.4969774007,-421.9686188927,-421.9686188928,-421.9686188923
-270.8972844859,-270.8972844864,-270.8972844860,-272.7014201581,-272.7014201581,-272.7014201579
-269.7358503633,-269.7358503636,-269.7358503632,-271.5032396619,-271.5032396619,-271.5032396609
-309.9395743866,-309.9395743867,-309.9395743866,-312.0197999555,-312.0197999555,-312.0197999552
-155.7495512652,-155.7535206510,-155.7535149656,-156.8971765647,-156.8971765648,-156.8971765646
-383.8044372336,-383.8044372336,-383.8044372335,-386.1530117902,-386.1530117903,-386.1530117903
-231.8617627587,-231.8617627586,-231.8617627585,-233.3868062623,-233.3868062612,-233.3868062619
-302.4271874652,-302.4271874653,-302.4271874653,-304.0369270285,-304.0369270286,-304.0369270282
-269.7461141424,-269.7461141424,-269.7461141423,-271.4924036762,-271.4924036764,-271.4924036753
-311.9070376956,-311.9152177039,-311.9152177044,-314.1831364172,-314.1831364172,-314.1831364164
-233.8500032489,-233.8500218943,-233.8500218949,-235.5687606264,-235.5687606266,-235.5687606266
-234.0555254310,-234.0555254310,-234.0555254309,-235.6793196949,-235.6793196950,-235.6793196952
-348.0024440455,-348.0024440453,-348.0024440455,-350.2706831204,-350.2706831200,-350.2706831204
-380.5169988006,-380.5169988036,-380.5169988030,-382.6864827403,-382.6864827403,-382.6864827401
-268.7098034193,-268.7098034194,-268.7098034193,-270.3903504442,-270.3903504442,-270.3903504441
-419.5532357174,-419.5532357210,-419.5532357206,-421.9933634524,-421.9933634521,-421.9933634520
-344.7668934496,-344.7668934496,-344.7668934495,-346.8365574603,-346.8365574603,-346.8365574597
-154.8166911553,-154.8166911554,-154.8166911554,-155.8259974884,-155.8259974886,-155.8259974885
-232.8992549527,-232.8992549528,-232.8992549527,-234.4849823592,-234.4849823592,-234.4849823593
-270.8972827046,-270.8972827047,-270.8972827046,-272.7014113643,-272.7014113644,-272.7014113641
-419.5247121717,-419.5247121716,-419.5247121713,-422.0008236973,-422.0008236973,-422.0008236969
-270.9541536711,-270.9541536721,-270.9541536719,-272.7227398429,-272.7227398433,-272.7227398433
-349.0252627568,-349.0252627572,-349.0252627572,-351.3520949891,-351.3520949890,-351.3520949888
-230.7003142984,-230.7003142984,-230.7003142983,-232.1852053764,-232.1852053764,-232.1852053763
-269.7360365286,-269.7360365288,-269.7360365284,-271.5071198889,-271.5071198885,-271.5071198882
-309.9369295579,-309.9369295581,-309.9369295578,-312.0161967155,-312.0161967557,-312.0161967552
-270.9578033069,-270.9578033070,-270.9578033068,-272.7280289411,-272.7280289424,-272.7280289424
-230.7003076269,-230.7003076269,-230.7003076268,-232.1852021371,-232.1852021370,-232.1852021370
-349.0316792887,-349.0316792886,-349.0316792887,-351.3555474461,-351.3555474461,-351.3555474455
-302.4359955633,-302.4359955633,-302.4359955622,-304.0531702799,-304.0531702799,-304.0531702797
-232.8992609610,-232.8992609611,-232.8992609610,-234.4849889217,-234.4849889217,-234.4849889218
-193.8519223208,-193.8519223206,-193.8519223207,-195.1556133981,-195.1556133981,-195.1556133982
-234.0555228445,-234.0555228445,-234.0555228444,-235.6793167251,-235.6793167252,-235.6793167253
-233.8499999090,-233.8500215396,-233.8500215384,-235.5686869251,-235.5686869251,-235.5686869250
-191.6650250283,-191.6650250285,-191.6650250285,-192.8661603592,-192.8661603592,-192.8661603592
-230.7003112355,-230.7003112355,-230.7003112355,-232.1852043079,-232.1852043079,-232.1852043078
-344.7193635835,-344.7193635835,-344.7193635836,-346.7724614297,-346.7724614299,-346.7724614299
-348.9774008639,-348.9774008639,-348.9774008638,-351.3358997842,-351.3358997843,-351.3358997840
-383.5762525863,-383.5762525870,-383.5762525867,-386.0147738371,-386.0147738372,-386.0147738371
-269.9299480436,-269.9299480438,-269.9299480437,-271.6427107485,-271.6427107485,-271.6427107433
-194.8087855090,-194.8087855092,-194.8087855083,-196.2316333605,-196.2316333602,-196.2316333593
-270.9540044689,-270.9540044689,-270.9540044689,-272.7261007600,-272.7261007600,-272.7261007598
-419.5531217684,-419.5531217691,-419.5531217681,-422.0051824905,-422.0051824425,-422.0051824901
-380.5176854007,-380.5176854018,-380.5176854011,-382.6922697202,-382.6922697201,-382.6922697198
-191.6650077291,-191.6650077293,-191.6650077293,-192.8661460337,-192.8661460337,-192.8661460337
-305.7237084232,-305.7237084233,-305.7237084230,-307.5135770351,-307.5135770351,-307.5135770350
-348.9735776507,-348.9735776508,-348.9735776507,-351.3298260141,-351.3298260142,-351.3298260135
-233.8362320953,-233.8500210895,-233.8500210880,-235.5687603181,-235.5687603180,-235.5687603181
-349.0252532255,-349.0252532260,-349.0252532259,-351.3520953951,-351.3520953949,-351.3520953947
-190.5918359673,-190.5918359674,-190.5918359673,-191.7200184842,-191.7200184842,-191.7200184842
-194.8087382314,-194.8087382319,-194.8087382317,-196.2316317009,-196.2316317140,-196.2316317135
-344.7594317593,-344.7594317629,-344.7594317628,-346.8265892543,-346.8265892542,-346.8265892542
-344.6453401416,-344.6453401416,-344.6453401416,-346.7426509727,-346.7426509727,-346.7426509726
-309.9257303993,-309.9257304003,-309.9257303997,-312.0143584218,-312.0143584218,-312.0143584215
-266.6865142184,-266.6865142185,-266.6865142182,-268.1993885706,-268.1993885706,-268.1993885705
-309.9312397712,-309.9312397724,-309.9312397712,-312.0152575056,-312.0152575055,-312.0152575055
-270.9539968375,-270.9539968375,-270.9539968375,-272.7261041772,-272.7261041772,-272.7261041770
-194.8363968305,-194.8363968305,-194.8363968306,-196.2398924337,-196.2398924334,-196.2398924335
-305.7189902068,-305.7189902070,-305.7189902070,-307.5097086043,-307.5097086045,-307.5097086043
-308.7960572549,-308.7960572551,-308.7960572551,-310.8154182896,-310.8154182892,-310.8154182893
-268.7370957903,-268.7370957903,-268.7370957902,-270.3979117005,-270.3979117031,-270.3979117031
-231.9244955812,-231.9244955812,-231.9244955810,-233.4153189501,-233.4153189502,-233.4153189496
-270.8972483236,-270.8972483232,-270.8972483231,-272.7013689141,-272.7013689142,-272.7013689139
-305.7285908122,-305.7285908120,-305.7285908122,-307.5221784851,-307.5221784853,-307.5221784849
-344.7668948015,-344.7668948017,-344.7668948014,-346.8365592252,-346.8365592252,-346.8365592245
-341.4695951575,-341.4695951572,-341.4695951573,-343.3619867512,-343.3619867512,-343.3619867511
-348.9735744752,-348.9735744753,-348.9735744753,-351.3298243707,-351.3298243708,-351.3298243701
-230.7002488024,-230.7002488024,-230.7002488023,-232.1851461082,-232.1851461082,-232.1851461081
-308.9679278731,-308.9679278747,-308.9679278744,-310.9580936613,-310.9580936613,-310.9580936613
-344.7572920741,-344.7572920741,-344.7572920741,-346.8258456889,-346.8258456889,-346.8258456890
-233.8362198288,-233.8500044913,-233.8500044897,-235.5687427981,-235.5687427982,-235.5687427973
-230.7003099831,-230.7003099830,-230.7003099830,-232.1852030192,-232.1852030192,-232.1852030191
-194.8104769906,-194.8104769907,-194.8104769904,-196.2318613168,-196.2318613167,-196.2318613156
-419.4989890759,-419.4989890764,-419.4989890757,-421.9540844086,-421.9540844093,-421.9540844093
-344.7578150254,-344.7578150259,-344.7578150257,-346.8255743812,-346.8255743812,-346.8255743769
-269.7358187605,-269.7358187608,-269.7358187604,-271.5032076523,-271.5032076523,-271.5032076514
-349.0252936731,-349.0252936735,-349.0252936735,-351.3521149709,-351.3521149708,-351.3521149706
-155.7495228696,-155.7495228703,-155.7495228701,-156.8971512263,-156.8971512260,-156.8971512255
-344.7658216136,-344.7658216136,-344.7658216136,-346.8364789459,-346.8364789459,-346.8364789457
-269.9299508077,-269.9299508079,-269.9299508078,-271.6427043647,-271.6427043647,-271.6427043647
-268.7098044642,-268.7098044643,-268.7098044642,-270.3903417077,-270.3903417077,-270.3903417077
-273.0916016170,-273.0916016172,-273.0916016171,-274.9924639884,-274.9924639884,-274.9924639884
-154.7800431121,-154.7800431129,-154.7800431127,-155.8111323944,-155.8111323944,-155.8111323944
-193.8564374435,-193.8564374436,-193.8564374435,-195.1650117651,-195.1650117650,-195.1650117650
-266.6854041061,-266.6854041062,-266.6854041062,-268.1991519957,-268.1991519955,-268.1991519957
-269.7358531374,-269.7358531406,-269.7358531405,-271.5032540887,-271.5032540887,-271.5032540878
-312.1266295895,-312.1266295895,-312.1266295894,-314.3047782722,-314.3047782721,-314.3047782722
-383.8034749863,-383.8034749863,-383.8034749864,-386.1532581836,-386.1532581845,-386.1532581838
-230.7002980091,-230.7002980090,-230.7002980090,-232.1851895187,-232.1851895186,-232.1851895185
-273.0910804959,-273.0910804961,-273.0910804960,-274.9919956650,-274.9919956650,-274.9919956650
-234.0555305105,-234.0555305105,-234.0555305104,-235.6793254742,-235.6793254742,-235.6793254744
-383.8044369328,-383.8044369328,-383.8044369327,-386.1530115104,-386.1530115105,-386.1530115104
-348.9712334125,-348.9712334124,-348.9712334123,-351.3304040684,-351.3304040684,-351.3304040681
-419.5247178824,-419.5247178824,-419.5247178824,-422.0008272724,-422.0008272724,-422.0008272723
-232.8992530845,-232.8992530846,-232.8992530846,-234.4849810968,-234.4849810967,-234.4849810968
-154.8403103031,-154.8403103032,-154.8403103033,-155.8589824217,-155.8589824215,-155.8589824214
-227.6432675760,-227.6432675760,-227.6432675760,-228.8791233130,-228.8791233132,-228.8791233133
-116.9468170907,-116.9468170908,-116.9468170908,-117.7385397209,-117.7385397209,-117.7385397210
-309.9357181264,-309.9357181271,-309.9357181260,-312.0178055570,-312.0178055571,-312.0178055568
-273.0902653970,-273.0902653971,-273.0902653970,-274.9910631433,-274.9910631433,-274.9910631433
-269.7358495309,-269.7358495341,-269.7358495339,-271.5032415235,-271.5032415235,-271.5032415226
-233.8362312942,-233.8500122794,-233.8500122792,-235.5686932140,-235.5686932141,-235.5686932140
-270.9016674171,-270.9016674180,-270.9016674177,-272.7037430722,-272.7037430720,-272.7037430713
-383.6188010425,-383.6188010430,-383.6188010428,-386.0750881039,-386.0750879553,-386.0750881034
-383.8026150485,-383.8026150503,-383.8026150482,-386.1495574126,-386.1495574124,-386.1495574107
-273.0910855804,-273.0910855805,-273.0910855804,-274.9920014011,-274.9920014012,-274.9920014012
-233.8362210522,-233.8500107447,-233.8500107439,-235.5687306792,-235.5687306793,-235.5687306790
-383.8032995060,-383.8032995058,-383.8032995058,-386.1500348958,-386.1500348957,-386.1500348951
-194.8086826024,-194.8086826026,-194.8086826021,-196.2316719610,-196.2316719609,-196.2316719602
-312.1272086673,-312.1272086692,-312.1272086691,-314.3052531954,-314.3052531954,-314.3052531954
-269.9296188662,-269.9296188663,-269.9296188662,-271.6434243798,-271.6434243798,-271.6434243796
-234.0505703496,-234.0505703497,-234.0505703497,-235.6752256864,-235.6752256864,-235.6752256864
-233.8362335192,-233.8500221189,-233.8500221459,-235.5687652123,-235.5687652124,-235.5687652124
-270.8935157975,-270.8935157992,-270.8935157983,-272.6970374510,-272.6970374512,-272.6970374490
-232.8992554281,-232.8992554282,-232.8992554282,-234.4849843925,-234.4849843924,-234.4849843925
-231.9226565050,-231.9226565049,-231.9226565049,-233.4116060289,-233.4116060289,-233.4116060282
-349.0252456910,-349.0252456914,-349.0252456914,-351.3521011542,-351.3521011541,-351.3521011539
-344.7584631097,-344.7584631098,-344.7584631097,-346.8265069534,-346.8265069552,-346.8265069548
-234.0570993159,-234.0570993159,-234.0570993159,-235.6805909444,-235.6805909444,-235.6805909444
-231.9187329983,-231.9187329981,-231.9187329983,-233.4100653700,-233.4100653702,-233.4100653704
