HF/qNRC2DIIS,HF/RS-RFO,HF/S-GEK,B3LYP/qNRC2DIIS,B3LYP/RS-RFO,B3LYP/S-GEK
-22461.0635992578,-22461.0635992579,-22461.0635992577,-22473.7880548240,-22473.7880548239,-22473.7880548238
-1875.2430884061,-1875.2430884070,-1875.2430884019,-1880.7296177959,-1880.7296177946,-1880.7296177955
-6196.0191454782,-6196.0229395871,-6196.0229395867,-6203.6397642582,-6203.6397642585,-6203.6397642584
-18514.2309317409,-18514.2309317408,-18514.2309317407,-18524.2428964839,-18524.2428964836,-18524.2428964838
-1875.2335907615,-1875.2396872314,-1875.2396872339,-1880.7266394831,-1880.7266394833,-1880.7266394818
-19796.1371128144,-19796.1371128154,-19796.1371128147,-19807.0519719424,-19807.0519719426,-19807.0519719342
-6726.2360056890,-6726.2360056895,-6726.2360056894,-6733.7747377516,-6733.7747377512,-6733.7747377528
-19780.1333421160,-19780.1333421165,-19780.1333421163,-19791.0097655672,-19791.0097655677,-19791.0097655674
-19794.1335407491,-19794.1335407491,-19794.1335407491,-19805.4953430060,-19805.4953430052,-19805.4953430056
-6474.3905933479,-6474.3905933481,-6474.3905933479,-6482.3289731741,-6482.3289731739,-6482.3289731738
-5038.3873520090,-5038.3873520351,-5038.3873520424,-5043.8466038147,-5043.8466038148,-5043.8466038150
-19802.0235937741,-19802.0253746336,-19802.0253744373,-19813.0889702472,-19813.0889702288,-19813.0889702472
-6726.2557400850,-6726.2557400851,-6726.2557400849,-6733.7819985416,-6733.7819985416,-6733.7819985411
-19687.1540492003,-19687.1540492000,-19687.1540491939,-19697.4638887320,-19697.4638887312,-19697.4638887316
-19893.8184834959,-19893.8243367937,-19893.8243367927,-19905.3955194669,-19905.4035984042,-19905.4035984036
-1689.2452418005,-1689.2452428235,-1689.2452428205,-1693.2827410675,-1693.2827410672,-1693.2827410674
-19893.8233249347,-19893.8264394685,-19893.8264394535,-19905.4018213238,-19905.4018212990,-19905.4018213236
-7054.0418923539,-7054.0418923552,-7054.0418923549,-7061.8332685439,-7061.8332685442,-7061.8332685433
-19437.6334079170,-19437.6373124066,-19437.6373124028,-19448.4330300408,-19448.4330300393,-19448.4330300410
-19448.5005973432,-19448.5005973426,-19448.5005973398,-19459.3447011754,-19459.3447011754,-19459.3447011752
-6141.7381314673,-6141.7381314595,-6141.7381314649,-6147.9902423781,-6147.9902423780,-6147.9902423778
-19508.4304446826,-19508.4341150995,-19508.4341150981,-19519.6733882077,-19519.6733882077,-19519.6733882074
-7054.0418181257,-7054.0418181258,-7054.0418181257,-7061.8332000004,-7061.8332000016,-7061.8332000004
-19780.1508783092,-19780.1508783091,-19780.1508783091,-19791.0153053421,-19791.0153053420,-19791.0153053418
-19794.1344069133,-19794.1344069070,-19794.1344068576,-19805.4953940210,-19805.4953940215,-19805.4953940214
-19448.4776278600,-19448.4776277525,-19448.4776276306,-19459.3339521237,-19459.3339521237,-19459.3339521235
-6633.2600105642,-6633.2600105642,-6633.2600105646,-6640.2235271711,-6640.2235271711,-6640.2235271709
-7054.0416649375,-7054.0416649375,-7054.0416649374,-7061.8330642715,-7061.8330642715,-7061.8330642707
-19856.3017107011,-19856.3017107011,-19856.3017106989,-19866.3560613182,-19866.3560613175,-19866.3560613161
-39388.8007747076,-39388.8007747073,-39388.8007747066,-39405.0071746518,-39405.0071746518,-39405.0071746511
-2809.2824579272,-2809.2824579282,-2809.2824579252,-2814.7748182647,-2814.7748182651,-2814.7748182646
-2492.4234389716,-2492.4234389633,-2492.4234389381,-2497.4347225292,-2497.4347225288,-2497.4347225289
-2467.1102421470,-2467.1102422069,-2467.1102421962,-2471.9378165932,-2471.9378165935,-2471.9378165933
-2982.5402288791,-2982.5402288792,-2982.5402288789,-2988.4433463216,-2988.4433463216,-2988.4433463215
-11556.9671002894,-11556.9671002901,-11556.9671002897,-11567.3500764494,-11567.3500764499,-11567.3500764487
-3076.5603520596,-3076.5603520600,-3076.5603520587,-3082.7032060035,-3082.7132282801,-3082.7132282789
-2428.0375289649,-2428.0414762074,-2428.0414762072,-2432.5912318799,-2432.5912318792,-2432.5912318715
-4858.0853671213,-4858.0853671262,-4858.0853671261,-4862.6899169020,-4862.6899169020,-4862.6899169016
-20412.5505303926,-20412.5505303925,-20412.5505303924,-20424.1850447856,-20424.1875801550,-20424.1875801505
-18152.3107356297,-18152.3107356315,-18152.3107356339,-18163.0631253431,-18163.0631253436,-18163.0631253427
-1566.5662817081,-1566.5662817080,-1566.5662817079,-1571.2121391439,-1571.2121391441,-1571.2121391434
-2794.0022304058,-2794.0022304049,-2794.0022304038,-2799.1796139006,-2799.1796137817,-2799.1796139056
-2137.2901517309,-2137.2901517350,-2137.2901517342,-2141.6475073099,-2141.6475073093,-2141.6475073098
-6076.8316636191,-6076.8414618086,-6076.8414618096,-6083.2211719046,-6083.2211719140,-6083.2211719099
-2288.3142597565,-2288.3142597568,-2288.3142597564,-2293.4668127413,-2293.4668127414,-2293.4668127411
-6254.1618601662,-6254.1792806343,-6254.1792806334,-6260.9048529930,-6260.9048529929,-6260.9048529916
-18076.2116522843,-18076.2120859010,-18076.2120859005,-18086.5258554118,-18086.5258554121,-18086.5258554108
-8629.5800175313,-8629.5800175314,-8629.5800175310,-8637.9047334246,-8637.9047334244,-8637.9047334160
-2977.1739251810,-2977.1739251816,-2977.1739251760,-2982.4016600634,-2982.4016600635,-2982.4016600629
-18136.2922114096,-18136.2922114168,-18136.2922114167,-18146.9735102396,-18146.9735102416,-18146.9735102375
-6369.3373914488,-6369.3373914496,-6369.3373914486,-6376.7760106678,-6376.7760106677,-6376.7760106674
-6293.2346891673,-6293.2346891679,-6293.2346891682,-6300.2387013142,-6300.2387013178,-6300.2387013157
-1837.4164674283,-1837.4151955106,-1837.4151955088,-1843.0972693438,-1843.0972693554,-1843.0972693542
-17182.3951152522,-17182.3992743408,-17182.3992743419,-17191.9515499866,-17191.9515499871,-17191.9515499869
-4615.5013694785,-4615.5020437496,-4615.5020467378,-4621.2171651763,-4621.2211173001,-4621.2211172983
-5204.6178151231,-5204.6310826352,-5204.6310826350,-5210.5618174667,-5210.5618174668,-5210.5618174649
-4577.5486872031,-4577.5501124997,-4577.5501124995,-4583.0364732030,-4583.0364731978,-4583.0364732024
-4721.6811774561,-4721.6811774568,-4721.6811774564,-4727.7727773955,-4727.7727773971,-4727.7727773969
-2295.7780462935,-2295.7780462938,-2295.7780462857,-2301.1116582340,-2301.1116582256,-2301.1114263997
-16982.7830600998,-16982.7967250998,-16982.7968949050,-16992.5217493181,-16992.5221174629,-16992.5221174617
-4292.9832281060,-4292.9832286127,-4292.9832286113,-4299.7852947061,-4299.7852947062,-4299.7852947062
-4577.0652641779,-4577.0652641778,-4577.0652641779,-4582.3496145511,-4582.3496145517,-4582.3496145516
-8244.8434936291,-8244.8434936928,-8244.8434936321,-8254.0737958481,-8254.0737958483,-8254.0737958482
-1634.8342312776,-1634.8342312784,-1634.8342312746,-1639.5662559307,-1639.5662559342,-1639.5662559202
-1622.2752459145,-1622.2752459151,-1622.2752459158,-1626.9738125270,-1626.9738125270,-1626.9738125266
-4589.9918948122,-4589.9918948130,-4589.9918948113,-4595.4998324293,-4595.4998324263,-4595.4998324282
-7140.8482744204,-7140.8482744215,-7140.8482744223,-7148.0101642614,-7148.0101642590,-7148.0101642613
-1761.6327923324,-1761.6327923322,-1761.6327923314,-1766.8620735192,-1766.8620735195,-1766.8620735141
-17254.3795567142,-17254.3795567143,-17254.3795567141,-17264.6459751291,-17264.6459751272,-17264.6459751288
-17581.2105868656,-17581.2105868650,-17581.2105868651,-17591.3181187751,-17591.3181187750,-17591.3181187731
-1943.6071094383,-1943.6071094375,-1943.6071094374,-1949.5528869418,-1949.5528869432,-1949.5528868992
-18361.9247724408,-18361.9247724415,-18361.9247724408,-18372.7315470308,-18372.7315470310,-18372.7315470303
-7181.5794301222,-7181.5794301221,-7181.5794301218,-7188.9083672968,-7188.9083672959,-7188.9083672958
-20618.3306549753,-20618.3306549756,-20618.3306549754,-20630.8729876053,-20630.8729876053,-20630.8729876052
-1618.7431633087,-1618.7431633182,-1618.7431633143,-1623.4585537160,-1623.4585537182,-1623.4585537218
-2144.2896910033,-2144.2896910037,-2144.2896910037,-2150.1794927931,-2150.1794927935,-2150.1794927921
-1837.4418212211,-1837.4418212204,-1837.4418212215,-1843.1279087812,-1843.1279087737,-1843.1279087804
-1652.0201339732,-1652.0201339743,-1652.0201339738,-1656.8292421627,-1656.8292421633,-1656.8292421619
-2492.2586431902,-2492.2586743710,-2492.2586743782,-2498.0053173579,-2498.0053173585,-2498.0053173507
-1655.8428467231,-1655.8428467231,-1655.8428467230,-1660.6751961826,-1660.6751961832,-1660.6751961819
-16834.7015724959,-16834.7015724966,-16834.7015724962,-16844.2080002503,-16844.2080002942,-16844.2080002927
-1706.5957158499,-1706.5957158495,-1706.5957158503,-1711.4901536461,-1711.4935128131,-1711.4935127872
-17184.2489690581,-17184.1522482548,-17184.1522482553,-17193.3980702146,-17193.3980702135,-17193.3980702131
-5178.5574238255,-5178.5574238255,-5178.5574238191,-5185.6960108813,-5185.6960108813,-5185.6960108797
-18246.4874288625,-18246.4874288626,-18246.4874288625,-18256.6951527631,-18256.6951527621,-18256.6951527624
-5091.8972009710,-5091.8972009722,-5091.8972009701,-5097.7428456547,-5097.7428456547,-5097.7428456538
-1936.4053994746,-1936.4053994449,-1936.4053994763,-1942.4804421131,-1942.4804421118,-1942.4804420904
-17939.3299276263,-17939.3299276269,-17939.3299276264,-17949.6824508948,-17949.6824508906,-17949.6824508946
-11649.0714458297,-11649.0824579295,-11649.0824579293,-11657.3934282505,-11657.3934282513,-11657.3934282503
-18474.7492347942,-18474.7492347936,-18474.7492347936,-18486.1595881092,-18486.1595880618,-18486.1595881098
-16707.8043268643,-16707.8043268646,-16707.8043268635,-16716.8326711654,-16716.8326711647,-16716.8326711654
-16780.7368150932,-16780.7368150984,-16780.7368150968,-16789.9763253399,-16789.9788336422,-16789.9788336421
-18379.9274649891,-18379.9274649908,-18379.9274649890,-18390.9480902369,-18390.9480902482,-18390.9480902478
-4714.4777255758,-4714.4777255760,-4714.4777255755,-4720.5799195822,-4720.5799195825,-4720.5799195807
-1618.8187780341,-1618.8187780522,-1618.8187780517,-1623.5111938393,-1623.5111938433,-1623.5111938386
-2417.8732758225,-2417.8791689855,-2417.8791689836,-2423.1465723570,-2423.1465723572,-2423.1465723565
-5488.9150865389,-5488.9150865535,-5488.9150865520,-5495.7102664280,-5495.7102664283,-5495.7102664266
-17081.7543491371,-17081.7543491373,-17081.7543491371,-17091.8716488508,-17091.8716488363,-17091.8716488505
-1688.7423764421,-1688.7428232177,-1688.7428232147,-1693.7349878821,-1693.7349878504,-1693.7349878838
-4997.2629873977,-4997.2629874021,-4997.2629874022,-5003.2906441107,-5003.2906441104,-5003.2906441102
-5312.1622009767,-5312.1616918837,-5312.1616918855,-5318.2813337588,-5318.2813337582,-5318.2813337470
-18014.4057325512,-18014.4057325502,-18014.4057325501,-18025.1036570541,-18025.1036570553,-18025.1036570550
-16858.6242519365,-16858.6398046828,-16858.6398046832,-16867.8961844403,-16867.8971516916,-16867.8971516896
-17243.6792558996,-17243.6807959261,-17243.6807959265,-17253.3293321613,-17253.3295575278,-17253.3295575277
-18771.6457647906,-18771.6457647918,-18771.6457647908,-18783.1085438156,-18783.1085438153,-18783.1085438161
-16669.8578700649,-16669.8578700658,-16669.8578700658,-16678.6521458585,-16678.6535430202,-16678.6535430203
-1717.7933598423,-1717.7933598411,-1717.7933598407,-1722.8697295478,-1722.8697295482,-1722.8697295473
-2079.1610914996,-2079.1610914994,-2079.1610915005,-2084.5583065729,-2084.5583065762,-2084.5583065766
-4502.8210981577,-4502.8210981564,-4502.8210981577,-4507.9064905135,-4507.9064905137,-4507.9064905133
-4799.7627986371,-4799.7627986373,-4799.7627986372,-4805.9941562149,-4805.9941562194,-4805.9941562182
-17130.2927809795,-17130.2927809795,-17130.2927809793,-17139.7924178368,-17139.7924178373,-17139.7924178367
-1816.7641385542,-1816.7641385541,-1816.7641385539,-1822.2273262476,-1822.2280065947,-1822.2280065940
-1745.6922444154,-1745.6922444093,-1745.6922444153,-1750.8763002268,-1750.8763175193,-1750.8763175206
-7101.8579824882,-7101.8588066113,-7101.8588066090,-7108.7419617747,-7108.7419617793,-7108.7419617731
-1708.8503490603,-1708.8503490950,-1708.8503490938,-1713.9220695225,-1713.9220695218,-1713.9220695120
-17045.9700016670,-17045.9700016662,-17045.9700016666,-17055.3433065010,-17055.3433065009,-17055.3433065008
-9499.7807718471,-9499.7807718476,-9499.7807718477,-9509.8187288427,-9509.8187288428,-17055.3433065008
-17824.8006276313,-17824.8006276320,-17824.8006276313,-17834.9905673777,-17834.9905673778,-9509.8187288371
-17219.2517938072,-17219.2517938057,-17219.2517938061,-17228.1083090018,-17228.1083090018,-17834.9905673767
-6171.0832954178,-6171.0832954178,-6171.0832954176,-6177.8247994890,-6177.8247994695,-17228.1083090014
-9067.2792127817,-9067.2792127830,-9067.2792127823,-9074.8425722659,-9074.8425722663,-6177.8247994873
-2252.5643914136,-2252.5813316440,-2252.5813316433,-2258.5584227351,-2258.5584227352,-9074.8425722666
-2221.2418663302,-2221.2418663317,-2221.2418663324,-2226.6788183576,-2226.6788183537,-2258.5584227349
-19743.9964157789,-19743.9964157816,-19743.9964157804,-19754.1506204341,-19754.1506204344,-2226.6788183514
-8800.1763999966,-8800.1763999962,-8800.1763999970,-8807.6786034826,-8807.6786034829,-19754.1506204325
-25031.0061066206,-25031.0061066209,-25031.0061066056,-25045.3909429969,-25045.3909429961,-8807.6786034828
-17294.1876077903,-17294.1885876106,-17294.1885876383,-17303.4102049501,-17303.4102049499,-25045.3909429905
-2233.7065124787,-2233.7065124796,-2233.7065124790,-2240.5248453330,-2240.5248453320,-17303.4102049495
-17468.5981677054,-17468.5981677057,-17468.5981677056,-17477.3333545785,-17477.3333545771,-2240.5248453315
-24331.4076500202,-24331.4076500169,-24331.4076500175,-24343.2518037463,-24343.2518037481,-17477.3333545773
-6921.2559030993,-6921.2559030990,-6921.2559030983,-6929.6299801359,-6929.6307698890,-24343.2518037483
-17272.6234084983,-17272.6441827611,-17272.6441827594,-17281.6034390395,-17281.6034390393,-6929.6307698928
-31332.0109755768,-31332.0109755770,-31332.0109755772,-31346.2705918616,-31346.2705918615,-17281.6034390387
-16991.7928969872,-16991.7928969939,-16991.7928969935,-16999.2699883114,-16999.2718049143,-31346.2705918614
-22315.5161287572,-22315.5217928666,-22315.5217928670,-22327.4883240455,-22327.4883240459,-16999.2718049140
-17542.9426723505,-17542.9515942651,-17542.9515942670,-17552.1187065011,-17552.1201926329,-22327.4883240458
-18576.4829944574,-18576.4829944582,-18576.4829944576,-18586.5215446093,-18586.5215446090,-17552.1201926328
-2203.4328959251,-2203.4328959851,-2203.4328959852,-2208.9874454322,-2208.9874454345,-18586.5215446085
-1800.7767346835,-1800.7767347074,-1800.7767347082,-1805.9682400617,-1805.9682400617,-2208.9874454339
-1743.0914162064,-1743.0914161982,-1743.0914162122,-1747.9382331319,-1747.9382331319,-1805.9682400616
-2035.7535817278,-2035.7535817278,-2035.7535817269,-2041.7891035321,-2041.7891035299,-1747.9382331316
-2140.5230590065,-2140.5230590051,-2140.5230590030,-2146.0137899671,-2146.0137899665,-2041.7891035318
-17332.1279991211,-17332.1279991214,-17332.1279991210,-17341.5572664455,-17341.5572664459,-2146.0137899664
-2096.9256159010,-2096.9256159031,-2096.9256159031,-2103.0676718965,-2103.0676718963,-17341.5572664460
-17368.6380018462,-17368.6380018462,-17368.6380018461,-17378.5047004249,-17378.5047004259,-2103.0676718947
-19968.3920913311,-19968.3920913309,-19968.3920913308,-19979.7110844221,-19979.7110844225,-17378.5047004252
-1689.1365580980,-1689.1365581073,-1689.1365581160,-1693.7068855255,-1693.7068855255,-19979.7110844230
-1800.8533600289,-1800.8533600303,-1800.8533600291,-1805.9643299491,-1805.9643299488,-1693.7068855224
-1704.0294163079,-1704.0370053703,-1704.0370054011,-1708.5969139016,-1708.5969139020,-1805.9643299490
-2065.8033402838,-2065.8033402830,-2065.8033402823,-2070.4335562845,-2070.4335562850,-1708.5969139011
-6635.8924129278,-6635.8924129265,-6635.8924128946,-6642.9822011084,-6642.9822011076,-2070.4335562846
-6051.2986302860,-6051.2986302861,-6051.2986302861,-6058.6888986032,-6058.6888986035,-6642.9822011081
-1988.3600530134,-1988.3600530254,-1988.3600529991,-1993.8192419555,-1993.8192419553,-6058.6888986031
-2099.9787899056,-2099.9787899064,-2099.9787899059,-2106.0279575527,-2106.0279575538,-1993.8192419532
-5609.9445011715,-5609.9445011721,-5609.9445011711,-5616.5802967599,-5616.5802967594,-2106.0279575538
-6635.8924512090,-6635.8924512114,-6635.8924512096,-6642.9822309881,-6642.9822309881,-5616.5802967595
-1764.6549347455,-1764.6549347728,-1764.6549347808,-1769.0785299522,-1769.0785299532,-6642.9822309879
-1873.6530834920,-1873.6530834919,-1873.6530834913,-1878.6506973996,-1878.6506974003,-1769.0785299514
-2635.8369945645,-2635.8369945659,-2635.8369945659,-2641.4567256424,-2641.4567256450,-1878.6506973994
-5920.4080981257,-5920.4080981222,-5920.4080981260,-5927.0110404368,-5927.0110404647,-2641.4567256449
-5864.5201816291,-5864.5201816448,-5864.5201816417,-5870.6925109591,-5870.6925109591,-5927.0110404597
-6356.9608689155,-6356.9608689153,-6356.9608689153,-6364.4697098911,-6364.4697098938,-5870.6925109590
-3361.7183863874,-3361.7183863996,-3361.7183863996,-3368.4737744620,-3368.4737744621,-6364.4697098939
-6511.6445760557,-6511.6445760565,-6511.6445760560,-6519.7433334679,-6519.7433334679,-3368.4737744622
-1876.3805077795,-1876.3805077799,-1876.3805077790,-1881.3457705894,-1881.3457705896,-6519.7433334646
-2311.9792791866,-2311.9802677757,-2311.9802677768,-2317.7442377852,-2317.7459255909,-1881.3457705888
-24781.0487732697,-24781.0487732698,-24781.0487732697,-24792.4008996869,-24792.4008996870,-2317.7459255895
-5955.9260963211,-5955.9260963200,-5955.9260963217,-5962.7684653691,-5962.7684653690,-24792.4008996867
-17779.6705744121,-17779.6705744120,-17779.6705744119,-17788.4707060573,-17788.4836175810,-5962.7684653690
-7550.5723939502,-7550.5723939505,-7550.5723939507,-7557.4477833955,-7557.4477833978,-17788.4836175812
-12660.4549245062,-12660.4549245064,-12660.4549245062,-12670.4964763630,-12670.4964763628,-7557.4477833954
-6229.6880551567,-6229.6880551585,-6229.6880551582,-6236.3221649848,-6236.3221649834,-12670.4964763630
-26185.1553267253,-26185.1553267248,-26185.1553267251,-26198.6444385474,-26198.6444385474,-6236.3221649850
-5406.9778434967,-5406.9778434969,-5406.9778434966,-5412.7171992557,-5412.7171992623,-26198.6444385463
-1764.6550468659,-1764.6550468709,-1764.6550468643,-1769.0784385132,-1769.0784385135,-5412.7171992540
-12097.8733972309,-12097.8733972308,-12097.8733972305,-12106.1806013006,-12106.1806013005,-1769.0784385130
-5446.0414553520,-5446.0414553519,-5446.0414553516,-5452.0623745839,-5452.0623745838,-12106.1806013003
-2901.3177024261,-2901.3177024208,-2901.3177024262,-2907.3670525492,-2907.3670525495,-5452.0623745840
-2100.0488732609,-2100.0488732612,-2100.0488732611,-2106.0535987439,-2106.0535987438,-2907.3670525495
-6341.1869951706,-6341.1934464399,-6341.1934464403,-6348.6275424470,-6348.6275424470,-2106.0535987438
-2180.2899106605,-2180.2899106586,-2180.2899106564,-2185.4864658751,-2185.4864658750,-6348.6275424467
-1876.3805071027,-1876.3805071034,-1876.3805071026,-1881.3457886046,-1881.3457886046,-2185.4864658752
-17781.0667761619,-17781.0667761638,-17781.0667761634,-17789.8930490375,-17789.8930490379,-1881.3457886045
-1781.6244956619,-1781.6285090370,-1781.6285090354,-1786.1374756471,-1786.1374756470,-17789.8930490373
-2238.2861751494,-2238.2861751503,-2238.2861751493,-2243.7194322563,-2243.7194322564,-1786.1374756469
-7589.6357408154,-7589.6357408154,-7589.6357408152,-7596.7926406114,-7596.7926406114,-2243.7194322563
-5245.1844155693,-5245.1844155695,-5245.1844155691,-5251.6354922648,-5251.6354922649,-7596.7926406107
-2036.3664873186,-2036.3664873197,-2036.3664873194,-2041.8651493539,-2041.8651493547,-5251.6354922646
-1877.6586348794,-1877.6586348779,-1877.6586348607,-1882.6019290082,-1882.6019290083,-2041.8651493551
-1985.4299546098,-1985.4299546148,-1985.4299546136,-1990.9751058008,-1990.9751058002,-1882.6019290082
